dest_id,dest_name,dest_type,source_id,source_name,source_type,edge_type,target_id,target_name,target_type
1974766,Catjang pea,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974766,Catjang pea,Food,221882,Serine,Compound,CONTAINS_FcC,1974766,Catjang pea,Food
2210668,Sorrel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210668,Sorrel,Food,221882,Serine,Compound,CONTAINS_FcC,2210668,Sorrel,Food
1971596,Chinese chestnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971596,Chinese chestnut,Food,221882,Serine,Compound,CONTAINS_FcC,1971596,Chinese chestnut,Food
1976551,Cucumber,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976551,Cucumber,Food,221882,Serine,Compound,CONTAINS_FcC,1976551,Cucumber,Food
2210760,Burdock,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210760,Burdock,Food,221882,Serine,Compound,CONTAINS_FcC,2210760,Burdock,Food
2210701,Mountain yam,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210701,Mountain yam,Food,221882,Serine,Compound,CONTAINS_FcC,2210701,Mountain yam,Food
1975947,Chicory,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975947,Chicory,Food,221882,Serine,Compound,CONTAINS_FcC,1975947,Chicory,Food
1971434,Steller sea lion,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971434,Steller sea lion,Food,221882,Serine,Compound,CONTAINS_FcC,1971434,Steller sea lion,Food
1974879,Pear,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974879,Pear,Food,221882,Serine,Compound,CONTAINS_FcC,1974879,Pear,Food
2210714,Common wheat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210714,Common wheat,Food,221882,Serine,Compound,CONTAINS_FcC,2210714,Common wheat,Food
2210681,Pepper (Spice),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210681,Pepper (Spice),Food,221882,Serine,Compound,CONTAINS_FcC,2210681,Pepper (Spice),Food
1975570,Parsnip,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975570,Parsnip,Food,221882,Serine,Compound,CONTAINS_FcC,1975570,Parsnip,Food
1975129,Garden cress,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975129,Garden cress,Food,221882,Serine,Compound,CONTAINS_FcC,1975129,Garden cress,Food
1974870,Evening primrose,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974870,Evening primrose,Food,221882,Serine,Compound,CONTAINS_FcC,1974870,Evening primrose,Food
1973458,Acorn,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973458,Acorn,Food,221882,Serine,Compound,CONTAINS_FcC,1973458,Acorn,Food
1971591,Butternut squash,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971591,Butternut squash,Food,221882,Serine,Compound,CONTAINS_FcC,1971591,Butternut squash,Food
1975011,Common buckwheat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975011,Common buckwheat,Food,221882,Serine,Compound,CONTAINS_FcC,1975011,Common buckwheat,Food
2210592,Spearmint,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210592,Spearmint,Food,221882,Serine,Compound,CONTAINS_FcC,2210592,Spearmint,Food
1974824,Spirulina,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974824,Spirulina,Food,221882,Serine,Compound,CONTAINS_FcC,1974824,Spirulina,Food
1974723,Shiitake,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974723,Shiitake,Food,221882,Serine,Compound,CONTAINS_FcC,1974723,Shiitake,Food
2210678,White mustard,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210678,White mustard,Food,221882,Serine,Compound,CONTAINS_FcC,2210678,White mustard,Food
1974122,Loquat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974122,Loquat,Food,221882,Serine,Compound,CONTAINS_FcC,1974122,Loquat,Food
1972208,Okra,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972208,Okra,Food,221882,Serine,Compound,CONTAINS_FcC,1972208,Okra,Food
1971205,Celery leaves,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971205,Celery leaves,Food,221882,Serine,Compound,CONTAINS_FcC,1971205,Celery leaves,Food
1976703,Spelt,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976703,Spelt,Food,221882,Serine,Compound,CONTAINS_FcC,1976703,Spelt,Food
1974291,Pepper (C. annuum),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974291,Pepper (C. annuum),Food,221882,Serine,Compound,CONTAINS_FcC,1974291,Pepper (C. annuum),Food
1976477,Dock,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976477,Dock,Food,221882,Serine,Compound,CONTAINS_FcC,1976477,Dock,Food
1974401,Eggplant,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974401,Eggplant,Food,221882,Serine,Compound,CONTAINS_FcC,1974401,Eggplant,Food
1975636,Breadnut tree seed,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975636,Breadnut tree seed,Food,221882,Serine,Compound,CONTAINS_FcC,1975636,Breadnut tree seed,Food
1974773,Horseradish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974773,Horseradish,Food,221882,Serine,Compound,CONTAINS_FcC,1974773,Horseradish,Food
2210699,Hickory nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210699,Hickory nut,Food,221882,Serine,Compound,CONTAINS_FcC,2210699,Hickory nut,Food
1972244,Sacred lotus,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972244,Sacred lotus,Food,221882,Serine,Compound,CONTAINS_FcC,1972244,Sacred lotus,Food
1971363,Cottonseed,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971363,Cottonseed,Food,221882,Serine,Compound,CONTAINS_FcC,1971363,Cottonseed,Food
1972556,Malabar spinach,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972556,Malabar spinach,Food,221882,Serine,Compound,CONTAINS_FcC,1972556,Malabar spinach,Food
2210637,Swamp cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210637,Swamp cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,2210637,Swamp cabbage,Food
1975145,Common oregano,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975145,Common oregano,Food,221882,Serine,Compound,CONTAINS_FcC,1975145,Common oregano,Food
1972519,"Prunus (Cherry, Plum)",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972519,"Prunus (Cherry, Plum)",Food,221882,Serine,Compound,CONTAINS_FcC,1972519,"Prunus (Cherry, Plum)",Food
1971244,Guava,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971244,Guava,Food,221882,Serine,Compound,CONTAINS_FcC,1971244,Guava,Food
1974426,Cloves,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974426,Cloves,Food,221882,Serine,Compound,CONTAINS_FcC,1974426,Cloves,Food
1975442,Star fruit,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975442,Star fruit,Food,221882,Serine,Compound,CONTAINS_FcC,1975442,Star fruit,Food
1973833,French plantain,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973833,French plantain,Food,221882,Serine,Compound,CONTAINS_FcC,1973833,French plantain,Food
2210698,Chickpea,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210698,Chickpea,Food,221882,Serine,Compound,CONTAINS_FcC,2210698,Chickpea,Food
1972212,Cashew nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972212,Cashew nut,Food,221882,Serine,Compound,CONTAINS_FcC,1972212,Cashew nut,Food
1975471,Grapefruit,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975471,Grapefruit,Food,221882,Serine,Compound,CONTAINS_FcC,1975471,Grapefruit,Food
1971286,Turnip,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971286,Turnip,Food,221882,Serine,Compound,CONTAINS_FcC,1971286,Turnip,Food
1974389,Sweet cherry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974389,Sweet cherry,Food,221882,Serine,Compound,CONTAINS_FcC,1974389,Sweet cherry,Food
1975760,Mamey sapote,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975760,Mamey sapote,Food,221882,Serine,Compound,CONTAINS_FcC,1975760,Mamey sapote,Food
1971561,Grape,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971561,Grape,Food,221882,Serine,Compound,CONTAINS_FcC,1971561,Grape,Food
1975616,Strawberry guava,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975616,Strawberry guava,Food,221882,Serine,Compound,CONTAINS_FcC,1975616,Strawberry guava,Food
1973848,Chervil,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973848,Chervil,Food,221882,Serine,Compound,CONTAINS_FcC,1973848,Chervil,Food
1976962,Winter squash,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976962,Winter squash,Food,221882,Serine,Compound,CONTAINS_FcC,1976962,Winter squash,Food
1972898,Chia,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972898,Chia,Food,221882,Serine,Compound,CONTAINS_FcC,1972898,Chia,Food
1975001,Yellow bell pepper,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975001,Yellow bell pepper,Food,221882,Serine,Compound,CONTAINS_FcC,1975001,Yellow bell pepper,Food
2210729,Pecan nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210729,Pecan nut,Food,221882,Serine,Compound,CONTAINS_FcC,2210729,Pecan nut,Food
1972356,Brazil nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972356,Brazil nut,Food,221882,Serine,Compound,CONTAINS_FcC,1972356,Brazil nut,Food
1972699,Wakame,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972699,Wakame,Food,221882,Serine,Compound,CONTAINS_FcC,1972699,Wakame,Food
1973428,Swiss chard,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973428,Swiss chard,Food,221882,Serine,Compound,CONTAINS_FcC,1973428,Swiss chard,Food
1971431,Pistachio,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971431,Pistachio,Food,221882,Serine,Compound,CONTAINS_FcC,1971431,Pistachio,Food
1970867,Dill,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1970867,Dill,Food,221882,Serine,Compound,CONTAINS_FcC,1970867,Dill,Food
1972888,Saskatoon berry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972888,Saskatoon berry,Food,221882,Serine,Compound,CONTAINS_FcC,1972888,Saskatoon berry,Food
1973890,Peppermint,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973890,Peppermint,Food,221882,Serine,Compound,CONTAINS_FcC,1973890,Peppermint,Food
1975496,Broccoli,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975496,Broccoli,Food,221882,Serine,Compound,CONTAINS_FcC,1975496,Broccoli,Food
2210659,Coconut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210659,Coconut,Food,221882,Serine,Compound,CONTAINS_FcC,2210659,Coconut,Food
2210774,Nopal,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210774,Nopal,Food,221882,Serine,Compound,CONTAINS_FcC,2210774,Nopal,Food
1972839,Endive,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972839,Endive,Food,221882,Serine,Compound,CONTAINS_FcC,1972839,Endive,Food
1974889,Cherimoya,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974889,Cherimoya,Food,221882,Serine,Compound,CONTAINS_FcC,1974889,Cherimoya,Food
1971198,Almond,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971198,Almond,Food,221882,Serine,Compound,CONTAINS_FcC,1971198,Almond,Food
1974218,European plum,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974218,European plum,Food,221882,Serine,Compound,CONTAINS_FcC,1974218,European plum,Food
1976617,Swede,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976617,Swede,Food,221882,Serine,Compound,CONTAINS_FcC,1976617,Swede,Food
1975420,Mung bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975420,Mung bean,Food,221882,Serine,Compound,CONTAINS_FcC,1975420,Mung bean,Food
2210656,Muskmelon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210656,Muskmelon,Food,221882,Serine,Compound,CONTAINS_FcC,2210656,Muskmelon,Food
1975854,Rosemary,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975854,Rosemary,Food,221882,Serine,Compound,CONTAINS_FcC,1975854,Rosemary,Food
1973819,Oat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973819,Oat,Food,221882,Serine,Compound,CONTAINS_FcC,1973819,Oat,Food
1974032,Malus (Crab apple),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974032,Malus (Crab apple),Food,221882,Serine,Compound,CONTAINS_FcC,1974032,Malus (Crab apple),Food
1975233,Macadamia nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975233,Macadamia nut,Food,221882,Serine,Compound,CONTAINS_FcC,1975233,Macadamia nut,Food
1973872,Colorado pinyon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973872,Colorado pinyon,Food,221882,Serine,Compound,CONTAINS_FcC,1973872,Colorado pinyon,Food
1976740,Kiwi,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976740,Kiwi,Food,221882,Serine,Compound,CONTAINS_FcC,1976740,Kiwi,Food
1971696,Peanut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971696,Peanut,Food,221882,Serine,Compound,CONTAINS_FcC,1971696,Peanut,Food
1976207,Daikon radish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976207,Daikon radish,Food,221882,Serine,Compound,CONTAINS_FcC,1976207,Daikon radish,Food
1972132,Persian lime,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972132,Persian lime,Food,221882,Serine,Compound,CONTAINS_FcC,1972132,Persian lime,Food
1971193,Cucurbita (Gourd),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971193,Cucurbita (Gourd),Food,221882,Serine,Compound,CONTAINS_FcC,1971193,Cucurbita (Gourd),Food
1976092,Green bell pepper,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976092,Green bell pepper,Food,221882,Serine,Compound,CONTAINS_FcC,1976092,Green bell pepper,Food
1971224,Italian sweet red pepper,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971224,Italian sweet red pepper,Food,221882,Serine,Compound,CONTAINS_FcC,1971224,Italian sweet red pepper,Food
2210688,Orange bell pepper,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210688,Orange bell pepper,Food,221882,Serine,Compound,CONTAINS_FcC,2210688,Orange bell pepper,Food
1975859,Common persimmon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975859,Common persimmon,Food,221882,Serine,Compound,CONTAINS_FcC,1975859,Common persimmon,Food
1974603,Chayote,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974603,Chayote,Food,221882,Serine,Compound,CONTAINS_FcC,1974603,Chayote,Food
1975550,Parsley,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975550,Parsley,Food,221882,Serine,Compound,CONTAINS_FcC,1975550,Parsley,Food
1973225,Ginger,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973225,Ginger,Food,221882,Serine,Compound,CONTAINS_FcC,1973225,Ginger,Food
1975596,Yardlong bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975596,Yardlong bean,Food,221882,Serine,Compound,CONTAINS_FcC,1975596,Yardlong bean,Food
1974611,Wild carrot,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974611,Wild carrot,Food,221882,Serine,Compound,CONTAINS_FcC,1974611,Wild carrot,Food
1975244,American cranberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975244,American cranberry,Food,221882,Serine,Compound,CONTAINS_FcC,1975244,American cranberry,Food
1973747,European chestnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973747,European chestnut,Food,221882,Serine,Compound,CONTAINS_FcC,1973747,European chestnut,Food
1975024,Chinese cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975024,Chinese cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,1975024,Chinese cabbage,Food
1971857,Cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971857,Cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,1971857,Cabbage,Food
1972608,Safflower,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972608,Safflower,Food,221882,Serine,Compound,CONTAINS_FcC,1972608,Safflower,Food
1972825,Hazelnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972825,Hazelnut,Food,221882,Serine,Compound,CONTAINS_FcC,1972825,Hazelnut,Food
1973285,Black-eyed pea,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973285,Black-eyed pea,Food,221882,Serine,Compound,CONTAINS_FcC,1973285,Black-eyed pea,Food
1975815,Hedge mustard,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975815,Hedge mustard,Food,221882,Serine,Compound,CONTAINS_FcC,1975815,Hedge mustard,Food
1976102,Yam,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976102,Yam,Food,221882,Serine,Compound,CONTAINS_FcC,1976102,Yam,Food
1972086,Prairie turnip,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972086,Prairie turnip,Food,221882,Serine,Compound,CONTAINS_FcC,1972086,Prairie turnip,Food
1976027,Garden rhubarb,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976027,Garden rhubarb,Food,221882,Serine,Compound,CONTAINS_FcC,1976027,Garden rhubarb,Food
1972627,Teff,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972627,Teff,Food,221882,Serine,Compound,CONTAINS_FcC,1972627,Teff,Food
2210775,Quinoa,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210775,Quinoa,Food,221882,Serine,Compound,CONTAINS_FcC,2210775,Quinoa,Food
1975126,Enokitake,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975126,Enokitake,Food,221882,Serine,Compound,CONTAINS_FcC,1975126,Enokitake,Food
1971909,Jicama,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971909,Jicama,Food,221882,Serine,Compound,CONTAINS_FcC,1971909,Jicama,Food
2210757,Purslane,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210757,Purslane,Food,221882,Serine,Compound,CONTAINS_FcC,2210757,Purslane,Food
1974804,Bamboo shoots,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974804,Bamboo shoots,Food,221882,Serine,Compound,CONTAINS_FcC,1974804,Bamboo shoots,Food
1974399,Blackcurrant,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974399,Blackcurrant,Food,221882,Serine,Compound,CONTAINS_FcC,1974399,Blackcurrant,Food
1973939,Apricot,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973939,Apricot,Food,221882,Serine,Compound,CONTAINS_FcC,1973939,Apricot,Food
1974251,Wild rice,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974251,Wild rice,Food,221882,Serine,Compound,CONTAINS_FcC,1974251,Wild rice,Food
2210709,Wild celery,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210709,Wild celery,Food,221882,Serine,Compound,CONTAINS_FcC,2210709,Wild celery,Food
2210558,Taro,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210558,Taro,Food,221882,Serine,Compound,CONTAINS_FcC,2210558,Taro,Food
1974027,Ginkgo nuts,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974027,Ginkgo nuts,Food,221882,Serine,Compound,CONTAINS_FcC,1974027,Ginkgo nuts,Food
2210622,Flaxseed,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210622,Flaxseed,Food,221882,Serine,Compound,CONTAINS_FcC,2210622,Flaxseed,Food
1972529,Wild leek,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972529,Wild leek,Food,221882,Serine,Compound,CONTAINS_FcC,1972529,Wild leek,Food
1976177,Garden tomato,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976177,Garden tomato,Food,221882,Serine,Compound,CONTAINS_FcC,1976177,Garden tomato,Food
2210648,Wheat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210648,Wheat,Food,221882,Serine,Compound,CONTAINS_FcC,2210648,Wheat,Food
1974423,Rye,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974423,Rye,Food,221882,Serine,Compound,CONTAINS_FcC,1974423,Rye,Food
1970922,Apple,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1970922,Apple,Food,221882,Serine,Compound,CONTAINS_FcC,1970922,Apple,Food
2210776,Asian pear,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210776,Asian pear,Food,221882,Serine,Compound,CONTAINS_FcC,2210776,Asian pear,Food
2210691,Agave,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210691,Agave,Food,221882,Serine,Compound,CONTAINS_FcC,2210691,Agave,Food
1971684,Sweet orange,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971684,Sweet orange,Food,221882,Serine,Compound,CONTAINS_FcC,1971684,Sweet orange,Food
2210640,"Mandarin orange (Clementine, Tangerine)",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210640,"Mandarin orange (Clementine, Tangerine)",Food,221882,Serine,Compound,CONTAINS_FcC,2210640,"Mandarin orange (Clementine, Tangerine)",Food
1975618,Lambsquarters,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975618,Lambsquarters,Food,221882,Serine,Compound,CONTAINS_FcC,1975618,Lambsquarters,Food
1970877,Amaranth,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1970877,Amaranth,Food,221882,Serine,Compound,CONTAINS_FcC,1970877,Amaranth,Food
2210633,Feijoa,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210633,Feijoa,Food,221882,Serine,Compound,CONTAINS_FcC,2210633,Feijoa,Food
1973079,Soy bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973079,Soy bean,Food,221882,Serine,Compound,CONTAINS_FcC,1973079,Soy bean,Food
1972366,Butternut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972366,Butternut,Food,221882,Serine,Compound,CONTAINS_FcC,1972366,Butternut,Food
1972551,Jackfruit,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972551,Jackfruit,Food,221882,Serine,Compound,CONTAINS_FcC,1972551,Jackfruit,Food
1974843,Black cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974843,Black cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,1974843,Black cabbage,Food
1973326,Kelp,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973326,Kelp,Food,221882,Serine,Compound,CONTAINS_FcC,1973326,Kelp,Food
2210616,Nectarine,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210616,Nectarine,Food,221882,Serine,Compound,CONTAINS_FcC,2210616,Nectarine,Food
2210639,Papaya,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210639,Papaya,Food,221882,Serine,Compound,CONTAINS_FcC,2210639,Papaya,Food
1973093,Pepper (C. frutescens),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973093,Pepper (C. frutescens),Food,221882,Serine,Compound,CONTAINS_FcC,1973093,Pepper (C. frutescens),Food
2210780,Chinese cinnamon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210780,Chinese cinnamon,Food,221882,Serine,Compound,CONTAINS_FcC,2210780,Chinese cinnamon,Food
1976298,Fennel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976298,Fennel,Food,221882,Serine,Compound,CONTAINS_FcC,1976298,Fennel,Food
1976381,Common cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976381,Common cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,1976381,Common cabbage,Food
2210643,Common bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210643,Common bean,Food,221882,Serine,Compound,CONTAINS_FcC,2210643,Common bean,Food
